ID,Cat,X,Y,ODI,ODI_norm,Ti,Hi,Di,Mi
WF-1-BJ116,green,498908.1849,5404244.883155566,134.86382847968156,0.18827668042569182,22.55724519791902,54.94644510122605,301.32501131229463,22.872066849058534
WF-1-BJ117,green,498908.1849,5404270.549822232,134.46431290749572,0.1863705184570898,21.126041943889142,55.352085080923985,304.0757017199408,22.57709135778613
WF-1-BJ118,green,498883.1351729988,5404296.216488899,131.90614232080407,0.17416501804350457,19.018042437903713,53.514646618598995,307.83087445818455,22.17933404976657
WF-1-BJ119,green,498858.0854459977,5404296.216488899,129.56554345574602,0.16299759216341547,18.167394657561548,51.1609623182492,309.1174600840229,22.04493661706302
WF-1-BJ120,green,498833.03571899654,5404296.216488899,126.840030764391,0.14999367191875854,17.03924917391587,48.503464774120694,310.8913178529611,21.86114139510116
WF-1-BJ121,green,498807.9859919954,5404296.216488899,124.11451807303584,0.13698975167410093,15.911103690270128,45.84596722999204,312.6651756218994,21.677346173139288
WF-1-BJ122,green,498782.9362649942,5404296.216488899,121.5751093612632,0.12487376760210567,14.808255674617074,43.402456026272844,314.4173777626465,21.495571623422016
WF-1-BJ123,green,498757.8865379931,5404296.216488899,119.17550875236122,0.11342483359560945,13.724412040362816,41.11969917267441,316.15331140499137,21.315315076456436
WF-1-BJ124,green,498732.8368109919,5404296.216488899,116.77590814345359,0.10197589958908626,12.64056840610601,38.836942319070594,317.88924504734035,21.135058529490433
WF-1-BJ125,green,498707.78708399076,5404296.216488899,116.61635858112172,0.10121465940472955,12.42046429260843,38.829203241197845,318.0960398156046,21.085565801107812
WF-1-BJ126,green,498682.7373569896,5404296.216488899,116.77049726207451,0.10195008328299089,12.321314982054618,39.14004901459507,318.0886997819487,21.054384741380833
WF-1-BJ127,green,498657.6876299885,5404296.216488899,117.44809675642185,0.10518303457698464,12.39776932080087,40.0141421916063,317.71841796634436,21.045990478727774
WF-1-BJ128,green,498632.6379029873,5404296.216488899,120.45791520026509,0.11954342963908811,13.256605354637964,43.39771885687587,315.7310911308199,21.139120147902993
WF-1-BJ129,green,498607.58817598614,5404296.216488899,123.46773364410822,0.13390382470119103,14.115441388475023,46.781295522145314,313.74376429529553,21.232249817078213
