ID,X,Y,ODI,ODI归一化,类别,厚度Ti,间距Hi,埋深Di,采高Mi,垮落角,面宽,煤柱宽
WF-3-ZX97,498207.00,5404818.22,277.5341,0.868983,red,15.80,94.01,346.6376,4.00,0.0,308.0,30.0
WF-3-ZX98,498232.00,5404818.22,276.7875,0.865420,red,16.45,92.96,344.7534,4.00,0.0,308.0,30.0
WF-3-ZX99,498257.00,5404818.22,276.0409,0.861858,red,17.11,91.91,342.8692,4.00,0.0,308.0,30.0
WF-3-ZX100,498282.00,5404818.22,276.3833,0.863492,red,17.64,92.45,340.3386,4.00,0.0,308.0,30.0
WF-3-ZX101,498307.00,5404818.22,276.7435,0.865211,red,18.17,93.03,337.7974,4.00,0.0,308.0,30.0
WF-3-ZX102,498332.00,5404818.22,277.3241,0.867981,red,18.69,93.89,335.2237,4.00,0.0,308.0,30.0
WF-3-ZX103,498357.00,5404818.22,278.4582,0.873392,red,19.18,95.50,332.5682,4.00,0.0,308.0,30.0
WF-3-ZX104,498382.00,5404818.22,279.5923,0.878803,red,19.66,97.10,329.9127,4.00,0.0,308.0,30.0
WF-3-ZX105,498407.00,5404818.22,281.0510,0.885762,red,20.13,99.09,327.3953,4.00,0.0,308.0,30.0
WF-3-ZX106,498432.00,5404818.22,282.7393,0.893818,red,20.58,101.36,324.9757,4.00,0.0,308.0,30.0
WF-3-ZX107,498457.00,5404818.22,284.4277,0.901873,red,21.03,103.63,322.5561,4.00,0.0,308.0,30.0
WF-3-ZX108,498482.00,5404818.22,286.2474,0.910555,red,21.43,106.00,320.5963,4.00,0.0,308.0,30.0
WF-3-ZX109,498507.00,5404818.22,288.0839,0.919318,red,21.83,108.39,318.6954,4.00,0.0,308.0,30.0
WF-3-ZX110,498532.00,5404818.22,289.8176,0.927590,red,22.21,110.63,316.9400,4.00,0.0,308.0,30.0
WF-3-ZX111,498557.00,5404818.22,291.1047,0.933731,red,22.53,112.22,315.8164,4.00,0.0,308.0,30.0
WF-3-ZX112,498582.00,5404818.22,292.3918,0.939871,red,22.86,113.80,314.6927,4.00,0.0,308.0,30.0
WF-3-ZX113,498607.00,5404818.22,293.1806,0.943635,red,23.19,114.67,313.9764,4.00,0.0,308.0,30.0
WF-3-ZX114,498632.00,5404818.22,293.4466,0.944904,red,23.54,114.78,313.6877,4.00,0.0,308.0,30.0
WF-3-ZX115,498657.00,5404818.22,293.7125,0.946173,red,23.89,114.89,313.3990,4.00,0.0,308.0,30.0
WF-3-ZX116,498682.00,5404818.22,293.5191,0.945250,red,24.44,114.17,313.5433,4.00,0.0,308.0,30.0
WF-3-ZX117,498707.00,5404818.22,293.2027,0.943740,red,25.04,113.23,313.8037,4.00,0.0,308.0,30.0
WF-3-ZX118,498732.00,5404818.22,292.9240,0.942411,red,25.69,112.29,314.0775,4.00,0.0,308.0,30.0
WF-4-ZX1,495807.27,5405156.22,261.5161,0.792558,red,14.35,90.67,277.9547,4.00,0.0,308.0,30.0
WF-4-ZX2,495832.27,5405156.22,261.3125,0.791587,red,14.37,90.36,278.2077,4.00,0.0,308.0,30.0
WF-4-ZX3,495857.27,5405156.22,261.4616,0.792298,red,14.39,90.56,278.0427,4.00,0.0,308.0,30.0
WF-4-ZX4,495882.27,5405156.22,261.6107,0.793009,red,14.41,90.76,277.8777,4.00,0.0,308.0,30.0
WF-4-ZX5,495907.27,5405156.22,261.9897,0.794818,red,14.45,91.30,277.4421,4.00,0.0,308.0,30.0
WF-4-ZX6,495932.27,5405156.22,262.6307,0.797876,red,14.50,92.21,276.6982,4.00,0.0,308.0,30.0
WF-4-ZX7,495957.27,5405156.22,263.2716,0.800934,red,14.55,93.12,275.9543,4.00,0.0,308.0,30.0
WF-4-ZX8,495982.27,5405156.22,264.1636,0.805190,red,14.61,94.37,274.9881,4.00,0.0,308.0,30.0
WF-4-ZX9,496007.27,5405156.22,265.1314,0.809807,red,14.68,95.73,273.9548,4.00,0.0,308.0,30.0
WF-4-ZX10,496032.27,5405156.22,266.1039,0.814447,red,14.75,97.09,272.9308,4.00,0.0,308.0,30.0
WF-4-ZX11,496057.27,5405156.22,267.1402,0.819391,red,14.82,98.50,272.0325,4.00,0.0,308.0,30.0
WF-4-ZX12,496082.27,5405156.22,268.1764,0.824336,red,14.89,99.91,271.1342,4.00,0.0,308.0,30.0
WF-4-ZX13,496107.27,5405156.22,269.1713,0.829082,red,14.96,101.24,270.3973,4.00,0.0,308.0,30.0
WF-4-ZX14,496132.27,5405156.22,270.0955,0.833492,red,15.03,102.42,269.9355,4.00,0.0,308.0,30.0
WF-4-ZX15,496157.27,5405156.22,271.0197,0.837901,red,15.09,103.60,269.4737,4.00,0.0,308.0,30.0
WF-4-ZX16,496182.27,5405156.22,271.8284,0.841760,red,15.15,104.57,269.3901,4.00,0.0,308.0,30.0
WF-4-ZX17,496207.27,5405156.22,272.5803,0.845347,red,15.20,105.43,269.4924,4.00,0.0,308.0,30.0
WF-4-ZX18,496232.27,5405156.22,273.3322,0.848935,red,15.26,106.28,269.5946,4.00,0.0,308.0,30.0
WF-4-ZX19,496257.27,5405156.22,273.9390,0.851830,red,15.29,106.85,270.2639,4.00,0.0,308.0,30.0
WF-4-ZX20,496282.27,5405156.22,274.5414,0.854704,red,15.33,107.41,270.9498,4.00,0.0,308.0,30.0
WF-4-ZX21,496307.27,5405156.22,275.1205,0.857467,red,15.35,107.92,271.7896,4.00,0.0,308.0,30.0
WF-4-ZX22,496332.27,5405156.22,275.6369,0.859931,red,15.36,108.27,273.0406,4.00,0.0,308.0,30.0
WF-4-ZX23,496357.27,5405156.22,276.1532,0.862394,red,15.37,108.62,274.2916,4.00,0.0,308.0,30.0
WF-4-ZX24,496382.27,5405156.22,276.6644,0.864833,red,15.35,108.92,275.8582,4.00,0.0,308.0,30.0
WF-4-ZX25,496407.27,5405156.22,277.1718,0.867254,red,15.32,109.18,277.6600,4.00,0.0,308.0,30.0
WF-4-ZX26,496432.27,5405156.22,277.6791,0.869675,red,15.28,109.44,279.4618,4.00,0.0,308.0,30.0
WF-4-ZX27,496457.27,5405156.22,278.2458,0.872378,red,15.19,109.72,281.7482,4.00,0.0,308.0,30.0
WF-4-ZX28,496482.27,5405156.22,278.8210,0.875123,red,15.08,109.99,284.1047,4.00,0.0,308.0,30.0
WF-4-ZX29,496507.27,5405156.22,279.4194,0.877978,red,14.97,110.29,286.5576,4.00,0.0,308.0,30.0
WF-4-ZX30,496532.27,5405156.22,280.1269,0.881353,red,14.77,110.69,289.4666,4.00,0.0,308.0,30.0
WF-4-ZX31,496557.27,5405156.22,280.8344,0.884729,red,14.57,111.09,292.3756,4.00,0.0,308.0,30.0
WF-4-ZX32,496582.27,5405156.22,281.6165,0.888461,red,14.33,111.58,295.5006,4.00,0.0,308.0,30.0
WF-4-ZX33,496607.27,5405156.22,282.4811,0.892586,red,14.02,112.16,298.8641,4.00,0.0,308.0,30.0
WF-4-ZX34,496632.27,5405156.22,283.3457,0.896711,red,13.71,112.75,302.2275,4.00,0.0,308.0,30.0
WF-4-ZX35,496657.27,5405156.22,284.2731,0.901136,red,13.34,113.45,305.6546,4.00,0.0,308.0,30.0
WF-4-ZX36,496682.27,5405156.22,285.2186,0.905647,red,12.96,114.19,309.1000,4.00,0.0,308.0,30.0
WF-4-ZX37,496707.27,5405156.22,286.1512,0.910096,red,12.57,114.91,312.4908,4.00,0.0,308.0,30.0
WF-4-ZX38,496732.27,5405156.22,286.9284,0.913804,red,12.23,115.56,315.2254,4.00,0.0,308.0,30.0
WF-4-ZX39,496757.27,5405156.22,287.7056,0.917513,red,11.89,116.20,317.9600,4.00,0.0,308.0,30.0
WF-4-ZX40,496782.27,5405156.22,288.2871,0.920287,red,11.64,116.66,320.0949,4.00,0.0,308.0,30.0
WF-4-ZX41,496807.27,5405156.22,288.5463,0.921524,red,11.55,116.81,321.2413,4.00,0.0,308.0,30.0
WF-4-ZX42,496832.27,5405156.22,288.8054,0.922760,red,11.45,116.96,322.3877,4.00,0.0,308.0,30.0
WF-4-ZX43,496857.27,5405156.22,288.6243,0.921896,red,11.59,116.61,322.4242,4.00,0.0,308.0,30.0
WF-4-ZX44,496882.27,5405156.22,288.2344,0.920036,red,11.83,116.03,321.9346,4.00,0.0,308.0,30.0
WF-4-ZX45,496907.27,5405156.22,287.8446,0.918176,red,12.08,115.45,321.4449,4.00,0.0,308.0,30.0
WF-4-ZX46,496932.27,5405156.22,287.0658,0.914460,red,12.54,114.35,320.3236,4.00,0.0,308.0,30.0
WF-4-ZX47,496957.27,5405156.22,286.2787,0.910705,red,13.01,113.24,319.1889,4.00,0.0,308.0,30.0
WF-4-ZX48,496982.27,5405156.22,285.4809,0.906899,red,13.48,112.08,318.1712,4.00,0.0,308.0,30.0
WF-4-ZX49,497007.27,5405156.22,284.6556,0.902961,red,13.97,110.81,317.4545,4.00,0.0,308.0,30.0
WF-4-ZX50,497032.27,5405156.22,283.8302,0.899023,red,14.46,109.54,316.7377,4.00,0.0,308.0,30.0
WF-4-ZX51,497057.27,5405156.22,283.1037,0.895556,red,14.88,108.33,316.5431,4.00,0.0,308.0,30.0
WF-4-ZX52,497082.27,5405156.22,282.4486,0.892431,red,15.26,107.17,316.7253,4.00,0.0,308.0,30.0
WF-4-ZX53,497107.27,5405156.22,281.7935,0.889305,red,15.63,106.00,316.9075,4.00,0.0,308.0,30.0
WF-4-ZX54,497132.27,5405156.22,281.3385,0.887134,red,15.88,105.02,317.8852,4.00,0.0,308.0,30.0
WF-4-ZX55,497157.27,5405156.22,280.9105,0.885092,red,16.10,104.06,318.9697,4.00,0.0,308.0,30.0
WF-4-ZX56,497182.27,5405156.22,280.5204,0.883231,red,16.31,103.15,320.1771,4.00,0.0,308.0,30.0
WF-4-ZX57,497207.27,5405156.22,280.3010,0.882184,red,16.39,102.41,321.9349,4.00,0.0,308.0,30.0
WF-4-ZX58,497232.27,5405156.22,280.0816,0.881137,red,16.48,101.68,323.6927,4.00,0.0,308.0,30.0
WF-4-ZX59,497257.27,5405156.22,279.9366,0.880445,red,16.52,101.05,325.6068,4.00,0.0,308.0,30.0
WF-4-ZX60,497282.27,5405156.22,279.8712,0.880133,red,16.50,100.52,327.6882,4.00,0.0,308.0,30.0
WF-4-ZX61,497307.27,5405156.22,279.8058,0.879821,red,16.48,100.00,329.7696,4.00,0.0,308.0,30.0
WF-4-ZX62,497332.27,5405156.22,279.7912,0.879752,red,16.42,99.59,331.7780,4.00,0.0,308.0,30.0
WF-4-ZX63,497357.27,5405156.22,279.7906,0.879749,red,16.35,99.21,333.7663,4.00,0.0,308.0,30.0
WF-4-ZX64,497382.27,5405156.22,279.7855,0.879724,red,16.27,98.84,335.7181,4.00,0.0,308.0,30.0
WF-4-ZX65,497407.27,5405156.22,279.7304,0.879461,red,16.19,98.49,337.2747,4.00,0.0,308.0,30.0
WF-4-ZX66,497432.27,5405156.22,279.6753,0.879199,red,16.10,98.15,338.8312,4.00,0.0,308.0,30.0
WF-4-ZX67,497457.27,5405156.22,279.5616,0.878656,red,16.02,97.77,340.2238,4.00,0.0,308.0,30.0
WF-4-ZX68,497482.27,5405156.22,279.3546,0.877668,red,15.93,97.33,341.3549,4.00,0.0,308.0,30.0
WF-4-ZX69,497507.27,5405156.22,279.1475,0.876680,red,15.85,96.89,342.4860,4.00,0.0,308.0,30.0
WF-4-ZX70,497532.27,5405156.22,278.8352,0.875190,red,15.74,96.34,343.6362,4.00,0.0,308.0,30.0
WF-4-ZX71,497557.27,5405156.22,278.4747,0.873470,red,15.61,95.74,344.7951,4.00,0.0,308.0,30.0
WF-4-ZX72,497582.27,5405156.22,278.1142,0.871751,red,15.49,95.14,345.9540,4.00,0.0,308.0,30.0
WF-4-ZX73,497607.27,5405156.22,277.6854,0.869705,red,15.24,94.41,347.7464,4.00,0.0,308.0,30.0
WF-4-ZX74,497632.27,5405156.22,277.2558,0.867655,red,14.99,93.69,349.5472,4.00,0.0,308.0,30.0
WF-4-ZX75,497657.27,5405156.22,276.8293,0.865620,red,14.68,92.94,351.6696,4.00,0.0,308.0,30.0
WF-4-ZX76,497682.27,5405156.22,276.4108,0.863623,red,14.23,92.14,354.5881,4.00,0.0,308.0,30.0
WF-4-ZX77,497707.27,5405156.22,275.9923,0.861627,red,13.78,91.35,357.5067,4.00,0.0,308.0,30.0
WF-4-ZX78,497732.27,5405156.22,275.5959,0.859735,red,13.18,90.52,361.2131,4.00,0.0,308.0,30.0
WF-4-ZX79,497757.27,5405156.22,275.2149,0.857918,red,12.49,89.68,365.4703,4.00,0.0,308.0,30.0
WF-4-ZX80,497782.27,5405156.22,274.8340,0.856100,red,11.79,88.84,369.7275,4.00,0.0,308.0,30.0
WF-4-ZX81,497807.27,5405156.22,274.4949,0.854482,red,10.96,88.01,374.6559,4.00,0.0,308.0,30.0
WF-4-ZX82,497832.27,5405156.22,274.1611,0.852890,red,10.12,87.18,379.6678,4.00,0.0,308.0,30.0
WF-4-ZX83,497857.27,5405156.22,273.8539,0.851424,red,9.32,86.41,384.3407,4.00,0.0,308.0,30.0
WF-4-ZX84,497882.27,5405156.22,273.6601,0.850499,red,8.77,85.91,387.5699,4.00,0.0,308.0,30.0
WF-4-ZX85,497907.27,5405156.22,273.4662,0.849574,red,8.22,85.41,390.7990,4.00,0.0,308.0,30.0
WF-4-ZX86,497932.27,5405156.22,273.4108,0.849310,red,8.05,85.26,391.7914,4.00,0.0,308.0,30.0
WF-4-ZX87,497957.27,5405156.22,273.4989,0.849730,red,8.28,85.47,390.4643,4.00,0.0,308.0,30.0
WF-4-ZX88,497982.27,5405156.22,273.5870,0.850151,red,8.52,85.68,389.1372,4.00,0.0,308.0,30.0
WF-4-ZX89,498007.27,5405156.22,273.8548,0.851428,red,9.19,86.30,385.3319,4.00,0.0,308.0,30.0
WF-4-ZX90,498032.27,5405156.22,274.1698,0.852931,red,9.99,87.03,380.8746,4.00,0.0,308.0,30.0
WF-4-ZX91,498057.27,5405156.22,274.4906,0.854462,red,10.79,87.76,376.4093,4.00,0.0,308.0,30.0
WF-4-ZX92,498082.27,5405156.22,274.8684,0.856264,red,11.62,88.55,371.8655,4.00,0.0,308.0,30.0
WF-4-ZX93,498107.27,5405156.22,275.2462,0.858067,red,12.46,89.33,367.3217,4.00,0.0,308.0,30.0
WF-4-ZX94,498132.27,5405156.22,275.6257,0.859877,red,13.24,90.08,363.1790,4.00,0.0,308.0,30.0
WF-4-ZX95,498157.27,5405156.22,276.0078,0.861700,red,13.93,90.77,359.6549,4.00,0.0,308.0,30.0
WF-4-ZX96,498182.27,5405156.22,276.3899,0.863523,red,14.63,91.45,356.1308,4.00,0.0,308.0,30.0
WF-4-ZX97,498207.27,5405156.22,276.7931,0.865447,red,15.24,92.09,353.2591,4.00,0.0,308.0,30.0
WF-4-ZX98,498232.27,5405156.22,277.2058,0.867416,red,15.80,92.71,350.6750,4.00,0.0,308.0,30.0
WF-4-ZX99,498257.27,5405156.22,277.6184,0.869385,red,16.37,93.33,348.0910,4.00,0.0,308.0,30.0
WF-4-ZX100,498282.27,5405156.22,278.1063,0.871713,red,16.86,93.96,346.1865,4.00,0.0,308.0,30.0
WF-4-ZX101,498307.27,5405156.22,278.5946,0.874043,red,17.35,94.58,344.2856,4.00,0.0,308.0,30.0
WF-4-ZX102,498332.27,5405156.22,279.1157,0.876529,red,17.83,95.23,342.5377,4.00,0.0,308.0,30.0
WF-4-ZX103,498357.27,5405156.22,279.7146,0.879386,red,18.27,95.92,341.1543,4.00,0.0,308.0,30.0
WF-4-ZX104,498382.27,5405156.22,280.3136,0.882244,red,18.72,96.61,339.7710,4.00,0.0,308.0,30.0
WF-4-ZX105,498407.27,5405156.22,280.9893,0.885468,red,19.15,97.34,338.6520,4.00,0.0,308.0,30.0
WF-4-ZX106,498432.27,5405156.22,281.7169,0.888940,red,19.57,98.11,337.7118,4.00,0.0,308.0,30.0
WF-4-ZX107,498457.27,5405156.22,282.4445,0.892411,red,19.99,98.88,336.7717,4.00,0.0,308.0,30.0
WF-4-ZX108,498482.27,5405156.22,283.2893,0.896442,red,20.40,99.72,336.2038,4.00,0.0,308.0,30.0
WF-4-ZX109,498507.27,5405156.22,284.1476,0.900537,red,20.81,100.58,335.6787,4.00,0.0,308.0,30.0
WF-4-ZX110,498532.27,5405156.22,285.0289,0.904742,red,21.22,101.44,335.2304,4.00,0.0,308.0,30.0
WF-4-ZX111,498557.27,5405156.22,286.0035,0.909392,red,21.63,102.35,335.0936,4.00,0.0,308.0,30.0
WF-4-ZX112,498582.27,5405156.22,286.9781,0.914042,red,22.04,103.27,334.9569,4.00,0.0,308.0,30.0
WF-4-ZX113,498607.27,5405156.22,287.9918,0.918878,red,22.45,104.19,334.9797,4.00,0.0,308.0,30.0
WF-4-ZX114,498632.27,5405156.22,289.0449,0.923903,red,22.86,105.13,335.1627,4.00,0.0,308.0,30.0
WF-4-ZX115,498657.27,5405156.22,290.0980,0.928928,red,23.26,106.07,335.3458,4.00,0.0,308.0,30.0
WF-4-ZX116,498682.27,5405156.22,291.1555,0.933973,red,23.68,106.98,335.6621,4.00,0.0,308.0,30.0
WF-4-ZX117,498707.27,5405156.22,292.2141,0.939024,red,24.11,107.88,336.0118,4.00,0.0,308.0,30.0
WF-4-ZX118,498732.27,5405156.22,293.2627,0.944027,red,24.53,108.77,336.3531,4.00,0.0,308.0,30.0
WF-5-ZX1,495807.54,5405494.22,280.6430,0.883816,red,14.51,119.28,254.5045,4.00,0.0,308.0,30.0
WF-5-ZX2,495832.54,5405494.22,281.6733,0.888732,red,14.36,121.09,252.6804,4.00,0.0,308.0,30.0
WF-5-ZX3,495857.54,5405494.22,282.9177,0.894669,red,14.16,123.31,250.3487,4.00,0.0,308.0,30.0
WF-5-ZX4,495882.54,5405494.22,284.1620,0.900606,red,13.95,125.54,248.0171,4.00,0.0,308.0,30.0
WF-5-ZX5,495907.54,5405494.22,285.5227,0.907098,red,13.72,128.00,245.3605,4.00,0.0,308.0,30.0
WF-5-ZX6,495932.54,5405494.22,287.0104,0.914196,red,13.45,130.73,242.3496,4.00,0.0,308.0,30.0
WF-5-ZX7,495957.54,5405494.22,288.4981,0.921294,red,13.19,133.46,239.3387,4.00,0.0,308.0,30.0
WF-5-ZX8,495982.54,5405494.22,290.0695,0.928791,red,12.89,136.41,235.9592,4.00,0.0,308.0,30.0
WF-5-ZX9,496007.54,5405494.22,291.6646,0.936402,red,12.57,139.41,232.4752,4.00,0.0,308.0,30.0
WF-5-ZX10,496032.54,5405494.22,293.2413,0.943925,red,12.26,142.38,229.0172,4.00,0.0,308.0,30.0
WF-5-ZX11,496057.54,5405494.22,294.6055,0.950433,red,11.97,145.01,225.8581,4.00,0.0,308.0,30.0
WF-5-ZX12,496082.54,5405494.22,295.9696,0.956942,red,11.68,147.64,222.6990,4.00,0.0,308.0,30.0
WF-5-ZX13,496107.54,5405494.22,297.0534,0.962113,red,11.46,149.71,220.2428,4.00,0.0,308.0,30.0
WF-5-ZX14,496132.54,5405494.22,297.6808,0.965106,red,11.34,150.87,218.9302,4.00,0.0,308.0,30.0
WF-5-ZX15,496157.54,5405494.22,298.3083,0.968100,red,11.22,152.04,217.6177,4.00,0.0,308.0,30.0
WF-5-ZX16,496182.54,5405494.22,298.2042,0.967604,red,11.30,151.64,218.5675,4.00,0.0,308.0,30.0
WF-5-ZX17,496207.54,5405494.22,297.7582,0.965476,red,11.48,150.49,220.5753,4.00,0.0,308.0,30.0
WF-5-ZX18,496232.54,5405494.22,297.3121,0.963347,red,11.66,149.35,222.5830,4.00,0.0,308.0,30.0
WF-5-ZX19,496257.54,5405494.22,296.0317,0.957238,red,12.13,146.21,227.8704,4.00,0.0,308.0,30.0
WF-5-ZX20,496282.54,5405494.22,294.7361,0.951057,red,12.60,143.03,233.2174,4.00,0.0,308.0,30.0
WF-5-ZX21,496307.54,5405494.22,293.3750,0.944562,red,13.12,139.62,239.0743,4.00,0.0,308.0,30.0
WF-5-ZX22,496332.54,5405494.22,291.8476,0.937275,red,13.74,135.64,246.2234,4.00,0.0,308.0,30.0
WF-5-ZX23,496357.54,5405494.22,290.3203,0.929988,red,14.36,131.66,253.3724,4.00,0.0,308.0,30.0
WF-5-ZX24,496382.54,5405494.22,288.9464,0.923433,red,14.96,127.88,260.5676,4.00,0.0,308.0,30.0
WF-5-ZX25,496407.54,5405494.22,287.6820,0.917400,red,15.55,124.23,267.7957,4.00,0.0,308.0,30.0
WF-5-ZX26,496432.54,5405494.22,286.4176,0.911367,red,16.14,120.58,275.0238,4.00,0.0,308.0,30.0
WF-5-ZX27,496457.54,5405494.22,285.5451,0.907205,red,16.60,117.71,281.4071,4.00,0.0,308.0,30.0
WF-5-ZX28,496482.54,5405494.22,284.7239,0.903287,red,17.04,114.95,287.6802,4.00,0.0,308.0,30.0
WF-5-ZX29,496507.54,5405494.22,283.9821,0.899747,red,17.45,112.36,293.7000,4.00,0.0,308.0,30.0
WF-5-ZX30,496532.54,5405494.22,283.5893,0.897873,red,17.69,110.60,298.6058,4.00,0.0,308.0,30.0
WF-5-ZX31,496557.54,5405494.22,283.1965,0.895999,red,17.93,108.83,303.5116,4.00,0.0,308.0,30.0
WF-5-ZX32,496582.54,5405494.22,282.9738,0.894937,red,18.06,107.52,307.7237,4.00,0.0,308.0,30.0
WF-5-ZX33,496607.54,5405494.22,282.9308,0.894731,red,18.06,106.70,311.2024,4.00,0.0,308.0,30.0
WF-5-ZX34,496632.54,5405494.22,282.8878,0.894526,red,18.07,105.88,314.6810,4.00,0.0,308.0,30.0
WF-5-ZX35,496657.54,5405494.22,283.0347,0.895227,red,17.90,105.65,317.1572,4.00,0.0,308.0,30.0
WF-5-ZX36,496682.54,5405494.22,283.2329,0.896173,red,17.69,105.59,319.3618,4.00,0.0,308.0,30.0
WF-5-ZX37,496707.54,5405494.22,283.4377,0.897150,red,17.47,105.56,321.4783,4.00,0.0,308.0,30.0
WF-5-ZX38,496732.54,5405494.22,283.7094,0.898446,red,17.15,105.89,322.6763,4.00,0.0,308.0,30.0
WF-5-ZX39,496757.54,5405494.22,283.9812,0.899743,red,16.84,106.22,323.8742,4.00,0.0,308.0,30.0
WF-5-ZX40,496782.54,5405494.22,284.2012,0.900793,red,16.55,106.52,324.7834,4.00,0.0,308.0,30.0
WF-5-ZX41,496807.54,5405494.22,284.3398,0.901454,red,16.31,106.80,325.2377,4.00,0.0,308.0,30.0
WF-5-ZX42,496832.54,5405494.22,284.4783,0.902115,red,16.07,107.07,325.6920,4.00,0.0,308.0,30.0
WF-5-ZX43,496857.54,5405494.22,284.4409,0.901936,red,15.94,107.10,325.8055,4.00,0.0,308.0,30.0
WF-5-ZX44,496882.54,5405494.22,284.3242,0.901380,red,15.86,107.03,325.7653,4.00,0.0,308.0,30.0
WF-5-ZX45,496907.54,5405494.22,284.2076,0.900823,red,15.78,106.96,325.7251,4.00,0.0,308.0,30.0
WF-5-ZX46,496932.54,5405494.22,283.8690,0.899207,red,15.83,106.55,325.4938,4.00,0.0,308.0,30.0
WF-5-ZX47,496957.54,5405494.22,283.5281,0.897581,red,15.88,106.13,325.2605,4.00,0.0,308.0,30.0
WF-5-ZX48,496982.54,5405494.22,283.1533,0.895793,red,15.94,105.65,325.0634,4.00,0.0,308.0,30.0
WF-5-ZX49,497007.54,5405494.22,282.6957,0.893610,red,16.04,105.03,324.9542,4.00,0.0,308.0,30.0
WF-5-ZX50,497032.54,5405494.22,282.2381,0.891426,red,16.14,104.40,324.8451,4.00,0.0,308.0,30.0
WF-5-ZX51,497057.54,5405494.22,281.7661,0.889174,red,16.23,103.72,324.9534,4.00,0.0,308.0,30.0
WF-5-ZX52,497082.54,5405494.22,281.2840,0.886874,red,16.31,102.99,325.2117,4.00,0.0,308.0,30.0
WF-5-ZX53,497107.54,5405494.22,280.8020,0.884574,red,16.39,102.27,325.4701,4.00,0.0,308.0,30.0
WF-5-ZX54,497132.54,5405494.22,280.3416,0.882378,red,16.42,101.51,326.1827,4.00,0.0,308.0,30.0
WF-5-ZX55,497157.54,5405494.22,279.8838,0.880193,red,16.45,100.75,326.9500,4.00,0.0,308.0,30.0
WF-5-ZX56,497182.54,5405494.22,279.4332,0.878043,red,16.47,99.98,327.8290,4.00,0.0,308.0,30.0
WF-5-ZX57,497207.54,5405494.22,279.0127,0.876037,red,16.43,99.19,329.1744,4.00,0.0,308.0,30.0
WF-5-ZX58,497232.54,5405494.22,278.5923,0.874031,red,16.39,98.40,330.5199,4.00,0.0,308.0,30.0
WF-5-ZX59,497257.54,5405494.22,278.1861,0.872093,red,16.32,97.58,332.1723,4.00,0.0,308.0,30.0
WF-5-ZX60,497282.54,5405494.22,277.7945,0.870225,red,16.22,96.75,334.1392,4.00,0.0,308.0,30.0
WF-5-ZX61,497307.54,5405494.22,277.4030,0.868357,red,16.11,95.91,336.1062,4.00,0.0,308.0,30.0
WF-5-ZX62,497332.54,5405494.22,277.0187,0.866524,red,15.95,95.02,338.6114,4.00,0.0,308.0,30.0
WF-5-ZX63,497357.54,5405494.22,276.6364,0.864699,red,15.76,94.11,341.2556,4.00,0.0,308.0,30.0
WF-5-ZX64,497382.54,5405494.22,276.2526,0.862868,red,15.58,93.19,343.9723,4.00,0.0,308.0,30.0
WF-5-ZX65,497407.54,5405494.22,275.8556,0.860974,red,15.31,92.16,347.3752,4.00,0.0,308.0,30.0
WF-5-ZX66,497432.54,5405494.22,275.4586,0.859080,red,15.05,91.13,350.7780,4.00,0.0,308.0,30.0
WF-5-ZX67,497457.54,5405494.22,275.0477,0.857119,red,14.75,90.04,354.5078,4.00,0.0,308.0,30.0
WF-5-ZX68,497482.54,5405494.22,274.6156,0.855058,red,14.40,88.85,358.7359,4.00,0.0,308.0,30.0
WF-5-ZX69,497507.54,5405494.22,274.1835,0.852996,red,14.05,87.67,362.9639,4.00,0.0,308.0,30.0
WF-5-ZX70,497532.54,5405494.22,273.7252,0.850810,red,13.65,86.39,367.6944,4.00,0.0,308.0,30.0
WF-5-ZX71,497557.54,5405494.22,273.2554,0.848568,red,13.22,85.06,372.6434,4.00,0.0,308.0,30.0
WF-5-ZX72,497582.54,5405494.22,272.7857,0.846327,red,12.80,83.73,377.5923,4.00,0.0,308.0,30.0
WF-5-ZX73,497607.54,5405494.22,272.3233,0.844121,red,12.36,82.41,382.6419,4.00,0.0,308.0,30.0
WF-5-ZX74,497632.54,5405494.22,271.8609,0.841915,red,11.91,81.08,387.6917,4.00,0.0,308.0,30.0
WF-5-ZX75,497657.54,5405494.22,271.4377,0.839896,red,11.50,79.87,392.3318,4.00,0.0,308.0,30.0
WF-5-ZX76,497682.54,5405494.22,271.1066,0.838316,red,11.18,78.91,396.0094,4.00,0.0,308.0,30.0
WF-5-ZX77,497707.54,5405494.22,270.7755,0.836736,red,10.85,77.95,399.6870,4.00,0.0,308.0,30.0
WF-5-ZX78,497732.54,5405494.22,270.6155,0.835973,red,10.69,77.48,401.5182,4.00,0.0,308.0,30.0
WF-5-ZX79,497757.54,5405494.22,270.5698,0.835755,red,10.64,77.34,402.1153,4.00,0.0,308.0,30.0
WF-5-ZX80,497782.54,5405494.22,270.5242,0.835537,red,10.59,77.19,402.7123,4.00,0.0,308.0,30.0
WF-5-ZX81,497807.54,5405494.22,270.7549,0.836638,red,10.80,77.81,400.4437,4.00,0.0,308.0,30.0
WF-5-ZX82,497832.54,5405494.22,271.0162,0.837885,red,11.03,78.51,397.8572,4.00,0.0,308.0,30.0
WF-5-ZX83,497857.54,5405494.22,271.3103,0.839288,red,11.30,79.29,394.9805,4.00,0.0,308.0,30.0
WF-5-ZX84,497882.54,5405494.22,271.7345,0.841312,red,11.69,80.39,390.9499,4.00,0.0,308.0,30.0
