ID,X,Y,厚度Ti,弹模Ei,间距Hi,埋深Di,采高Mi,垮落角,面宽,煤柱宽
WF-4-ZX65,497407.27,5405156.22,16.19,24.9,98.49,337.2747,4.00,0.0,308.0,30.0
WF-4-ZX66,497432.27,5405156.22,16.10,24.9,98.15,338.8312,4.00,0.0,308.0,30.0
WF-4-ZX67,497457.27,5405156.22,16.02,24.9,97.77,340.2238,4.00,0.0,308.0,30.0
WF-4-ZX68,497482.27,5405156.22,15.93,24.9,97.33,341.3549,4.00,0.0,308.0,30.0
WF-4-ZX69,497507.27,5405156.22,15.85,24.9,96.89,342.4860,4.00,0.0,308.0,30.0
WF-4-ZX70,497532.27,5405156.22,15.74,24.9,96.34,343.6362,4.00,0.0,308.0,30.0
WF-4-ZX71,497557.27,5405156.22,15.61,24.9,95.74,344.7951,4.00,0.0,308.0,30.0
WF-4-ZX72,497582.27,5405156.22,15.49,24.9,95.14,345.9540,4.00,0.0,308.0,30.0
WF-4-ZX73,497607.27,5405156.22,15.24,24.9,94.41,347.7464,4.00,0.0,308.0,30.0
WF-4-ZX74,497632.27,5405156.22,14.99,25.0,93.69,349.5472,4.00,0.0,308.0,30.0
WF-4-ZX75,497657.27,5405156.22,14.68,25.0,92.94,351.6696,4.00,0.0,308.0,30.0
WF-4-ZX76,497682.27,5405156.22,14.23,25.0,92.14,354.5881,4.00,0.0,308.0,30.0
WF-4-ZX77,497707.27,5405156.22,13.78,25.0,91.35,357.5067,4.00,0.0,308.0,30.0
WF-4-ZX78,497732.27,5405156.22,13.18,25.0,90.52,361.2131,4.00,0.0,308.0,30.0
WF-4-ZX79,497757.27,5405156.22,12.49,25.0,89.68,365.4703,4.00,0.0,308.0,30.0
WF-4-ZX80,497782.27,5405156.22,11.79,25.0,88.84,369.7275,4.00,0.0,308.0,30.0
WF-4-ZX81,497807.27,5405156.22,10.96,25.0,88.01,374.6559,4.00,0.0,308.0,30.0
WF-4-ZX82,497832.27,5405156.22,10.12,25.0,87.18,379.6678,4.00,0.0,308.0,30.0
WF-4-ZX83,497857.27,5405156.22,9.32,25.0,86.41,384.3407,4.00,0.0,308.0,30.0
WF-4-ZX84,497882.27,5405156.22,8.77,25.0,85.91,387.5699,4.00,0.0,308.0,30.0
WF-4-ZX85,497907.27,5405156.22,8.22,25.0,85.41,390.7990,4.00,0.0,308.0,30.0
WF-4-ZX86,497932.27,5405156.22,8.05,25.0,85.26,391.7914,4.00,0.0,308.0,30.0
WF-4-ZX87,497957.27,5405156.22,8.28,25.0,85.47,390.4643,4.00,0.0,308.0,30.0
WF-4-ZX88,497982.27,5405156.22,8.52,25.0,85.68,389.1372,4.00,0.0,308.0,30.0
WF-4-ZX89,498007.27,5405156.22,9.19,25.0,86.30,385.3319,4.00,0.0,308.0,30.0
WF-4-ZX90,498032.27,5405156.22,9.99,25.0,87.03,380.8746,4.00,0.0,308.0,30.0
WF-4-ZX91,498057.27,5405156.22,10.79,25.0,87.76,376.4093,4.00,0.0,308.0,30.0
WF-4-ZX92,498082.27,5405156.22,11.62,25.0,88.55,371.8655,4.00,0.0,308.0,30.0
WF-4-ZX93,498107.27,5405156.22,12.46,25.0,89.33,367.3217,4.00,0.0,308.0,30.0
WF-4-ZX94,498132.27,5405156.22,13.24,25.0,90.08,363.1790,4.00,0.0,308.0,30.0
WF-4-ZX95,498157.27,5405156.22,13.93,25.0,90.77,359.6549,4.00,0.0,308.0,30.0
WF-4-ZX96,498182.27,5405156.22,14.63,25.0,91.45,356.1308,4.00,0.0,308.0,30.0
WF-4-ZX97,498207.27,5405156.22,15.24,25.0,92.09,353.2591,4.00,0.0,308.0,30.0
WF-4-ZX98,498232.27,5405156.22,15.80,25.0,92.71,350.6750,4.00,0.0,308.0,30.0
WF-4-ZX99,498257.27,5405156.22,16.37,25.0,93.33,348.0910,4.00,0.0,308.0,30.0
WF-4-ZX100,498282.27,5405156.22,16.86,25.0,93.96,346.1865,4.00,0.0,308.0,30.0
WF-4-ZX101,498307.27,5405156.22,17.35,25.0,94.58,344.2856,4.00,0.0,308.0,30.0
WF-4-ZX102,498332.27,5405156.22,17.83,25.0,95.23,342.5377,4.00,0.0,308.0,30.0
WF-4-ZX103,498357.27,5405156.22,18.27,25.0,95.92,341.1543,4.00,0.0,308.0,30.0
WF-4-ZX104,498382.27,5405156.22,18.72,25.0,96.61,339.7710,4.00,0.0,308.0,30.0
WF-4-ZX105,498407.27,5405156.22,19.15,25.0,97.34,338.6520,4.00,0.0,308.0,30.0
WF-4-ZX106,498432.27,5405156.22,19.57,25.0,98.11,337.7118,4.00,0.0,308.0,30.0
WF-4-ZX107,498457.27,5405156.22,19.99,25.0,98.88,336.7717,4.00,0.0,308.0,30.0
WF-4-ZX108,498482.27,5405156.22,20.40,25.0,99.72,336.2038,4.00,0.0,308.0,30.0
WF-4-ZX109,498507.27,5405156.22,20.81,25.0,100.58,335.6787,4.00,0.0,308.0,30.0
WF-4-ZX110,498532.27,5405156.22,21.22,25.0,101.44,335.2304,4.00,0.0,308.0,30.0
WF-4-ZX111,498557.27,5405156.22,21.63,25.0,102.35,335.0936,4.00,0.0,308.0,30.0
WF-4-ZX112,498582.27,5405156.22,22.04,25.0,103.27,334.9569,4.00,0.0,308.0,30.0
WF-4-ZX113,498607.27,5405156.22,22.45,25.0,104.19,334.9797,4.00,0.0,308.0,30.0
WF-4-ZX114,498632.27,5405156.22,22.86,25.0,105.13,335.1627,4.00,0.0,308.0,30.0
WF-4-ZX115,498657.27,5405156.22,23.26,25.0,106.07,335.3458,4.00,0.0,308.0,30.0
WF-4-ZX116,498682.27,5405156.22,23.68,25.0,106.98,335.6621,4.00,0.0,308.0,30.0
WF-4-ZX117,498707.27,5405156.22,24.11,25.0,107.88,336.0118,4.00,0.0,308.0,30.0
WF-4-ZX118,498732.27,5405156.22,24.53,25.0,108.77,336.3531,4.00,0.0,308.0,30.0
WF-5-ZX1,495807.54,5405494.22,14.51,23.9,119.28,254.5045,4.00,0.0,308.0,30.0
WF-5-ZX2,495832.54,5405494.22,14.36,24.0,121.09,252.6804,4.00,0.0,308.0,30.0
WF-5-ZX3,495857.54,5405494.22,14.16,24.0,123.31,250.3487,4.00,0.0,308.0,30.0
WF-5-ZX4,495882.54,5405494.22,13.95,24.1,125.54,248.0171,4.00,0.0,308.0,30.0
WF-5-ZX5,495907.54,5405494.22,13.72,24.2,128.00,245.3605,4.00,0.0,308.0,30.0
WF-5-ZX6,495932.54,5405494.22,13.45,24.2,130.73,242.3496,4.00,0.0,308.0,30.0
WF-5-ZX7,495957.54,5405494.22,13.19,24.3,133.46,239.3387,4.00,0.0,308.0,30.0
WF-5-ZX8,495982.54,5405494.22,12.89,24.4,136.41,235.9592,4.00,0.0,308.0,30.0
WF-5-ZX9,496007.54,5405494.22,12.57,24.5,139.41,232.4752,4.00,0.0,308.0,30.0
WF-5-ZX10,496032.54,5405494.22,12.26,24.5,142.38,229.0172,4.00,0.0,308.0,30.0
WF-5-ZX11,496057.54,5405494.22,11.97,24.6,145.01,225.8581,4.00,0.0,308.0,30.0
WF-5-ZX12,496082.54,5405494.22,11.68,24.7,147.64,222.6990,4.00,0.0,308.0,30.0
WF-5-ZX13,496107.54,5405494.22,11.46,24.7,149.71,220.2428,4.00,0.0,308.0,30.0
WF-5-ZX14,496132.54,5405494.22,11.34,24.7,150.87,218.9302,4.00,0.0,308.0,30.0
WF-5-ZX15,496157.54,5405494.22,11.22,24.8,152.04,217.6177,4.00,0.0,308.0,30.0
WF-5-ZX16,496182.54,5405494.22,11.30,24.8,151.64,218.5675,4.00,0.0,308.0,30.0
WF-5-ZX17,496207.54,5405494.22,11.48,24.8,150.49,220.5753,4.00,0.0,308.0,30.0
WF-5-ZX18,496232.54,5405494.22,11.66,24.8,149.35,222.5830,4.00,0.0,308.0,30.0
WF-5-ZX19,496257.54,5405494.22,12.13,24.8,146.21,227.8704,4.00,0.0,308.0,30.0
WF-5-ZX20,496282.54,5405494.22,12.60,24.7,143.03,233.2174,4.00,0.0,308.0,30.0
WF-5-ZX21,496307.54,5405494.22,13.12,24.7,139.62,239.0743,4.00,0.0,308.0,30.0
WF-5-ZX22,496332.54,5405494.22,13.74,24.7,135.64,246.2234,4.00,0.0,308.0,30.0
WF-5-ZX23,496357.54,5405494.22,14.36,24.7,131.66,253.3724,4.00,0.0,308.0,30.0
WF-5-ZX24,496382.54,5405494.22,14.96,24.7,127.88,260.5676,4.00,0.0,308.0,30.0
WF-5-ZX25,496407.54,5405494.22,15.55,24.7,124.23,267.7957,4.00,0.0,308.0,30.0
WF-5-ZX26,496432.54,5405494.22,16.14,24.7,120.58,275.0238,4.00,0.0,308.0,30.0
WF-5-ZX27,496457.54,5405494.22,16.60,24.7,117.71,281.4071,4.00,0.0,308.0,30.0
WF-5-ZX28,496482.54,5405494.22,17.04,24.7,114.95,287.6802,4.00,0.0,308.0,30.0
WF-5-ZX29,496507.54,5405494.22,17.45,24.7,112.36,293.7000,4.00,0.0,308.0,30.0
WF-5-ZX30,496532.54,5405494.22,17.69,24.7,110.60,298.6058,4.00,0.0,308.0,30.0
WF-5-ZX31,496557.54,5405494.22,17.93,24.7,108.83,303.5116,4.00,0.0,308.0,30.0
WF-5-ZX32,496582.54,5405494.22,18.06,24.8,107.52,307.7237,4.00,0.0,308.0,30.0
WF-5-ZX33,496607.54,5405494.22,18.06,24.8,106.70,311.2024,4.00,0.0,308.0,30.0
WF-5-ZX34,496632.54,5405494.22,18.07,24.8,105.88,314.6810,4.00,0.0,308.0,30.0
WF-5-ZX35,496657.54,5405494.22,17.90,24.8,105.65,317.1572,4.00,0.0,308.0,30.0
WF-5-ZX36,496682.54,5405494.22,17.69,24.8,105.59,319.3618,4.00,0.0,308.0,30.0
WF-5-ZX37,496707.54,5405494.22,17.47,24.8,105.56,321.4783,4.00,0.0,308.0,30.0
WF-5-ZX38,496732.54,5405494.22,17.15,24.8,105.89,322.6763,4.00,0.0,308.0,30.0
WF-5-ZX39,496757.54,5405494.22,16.84,24.8,106.22,323.8742,4.00,0.0,308.0,30.0
WF-5-ZX40,496782.54,5405494.22,16.55,24.9,106.52,324.7834,4.00,0.0,308.0,30.0
WF-5-ZX41,496807.54,5405494.22,16.31,24.9,106.80,325.2377,4.00,0.0,308.0,30.0
WF-5-ZX42,496832.54,5405494.22,16.07,24.9,107.07,325.6920,4.00,0.0,308.0,30.0
WF-5-ZX43,496857.54,5405494.22,15.94,24.9,107.10,325.8055,4.00,0.0,308.0,30.0
WF-5-ZX44,496882.54,5405494.22,15.86,24.9,107.03,325.7653,4.00,0.0,308.0,30.0
WF-5-ZX45,496907.54,5405494.22,15.78,24.9,106.96,325.7251,4.00,0.0,308.0,30.0
WF-5-ZX46,496932.54,5405494.22,15.83,24.9,106.55,325.4938,4.00,0.0,308.0,30.0
WF-5-ZX47,496957.54,5405494.22,15.88,24.9,106.13,325.2605,4.00,0.0,308.0,30.0
WF-5-ZX48,496982.54,5405494.22,15.94,24.9,105.65,325.0634,4.00,0.0,308.0,30.0
WF-5-ZX49,497007.54,5405494.22,16.04,24.9,105.03,324.9542,4.00,0.0,308.0,30.0
WF-5-ZX50,497032.54,5405494.22,16.14,24.9,104.40,324.8451,4.00,0.0,308.0,30.0
WF-5-ZX51,497057.54,5405494.22,16.23,24.9,103.72,324.9534,4.00,0.0,308.0,30.0
WF-5-ZX52,497082.54,5405494.22,16.31,24.9,102.99,325.2117,4.00,0.0,308.0,30.0
WF-5-ZX53,497107.54,5405494.22,16.39,24.9,102.27,325.4701,4.00,0.0,308.0,30.0
WF-5-ZX54,497132.54,5405494.22,16.42,24.9,101.51,326.1827,4.00,0.0,308.0,30.0
WF-5-ZX55,497157.54,5405494.22,16.45,24.9,100.75,326.9500,4.00,0.0,308.0,30.0
WF-5-ZX56,497182.54,5405494.22,16.47,24.9,99.98,327.8290,4.00,0.0,308.0,30.0
WF-5-ZX57,497207.54,5405494.22,16.43,24.9,99.19,329.1744,4.00,0.0,308.0,30.0
WF-5-ZX58,497232.54,5405494.22,16.39,24.9,98.40,330.5199,4.00,0.0,308.0,30.0
WF-5-ZX59,497257.54,5405494.22,16.32,24.9,97.58,332.1723,4.00,0.0,308.0,30.0
WF-5-ZX60,497282.54,5405494.22,16.22,24.9,96.75,334.1392,4.00,0.0,308.0,30.0
WF-5-ZX61,497307.54,5405494.22,16.11,24.9,95.91,336.1062,4.00,0.0,308.0,30.0
WF-5-ZX62,497332.54,5405494.22,15.95,24.9,95.02,338.6114,4.00,0.0,308.0,30.0
WF-5-ZX63,497357.54,5405494.22,15.76,24.9,94.11,341.2556,4.00,0.0,308.0,30.0
WF-5-ZX64,497382.54,5405494.22,15.58,24.9,93.19,343.9723,4.00,0.0,308.0,30.0
WF-5-ZX65,497407.54,5405494.22,15.31,24.9,92.16,347.3752,4.00,0.0,308.0,30.0
WF-5-ZX66,497432.54,5405494.22,15.05,24.9,91.13,350.7780,4.00,0.0,308.0,30.0
WF-5-ZX67,497457.54,5405494.22,14.75,24.9,90.04,354.5078,4.00,0.0,308.0,30.0
WF-5-ZX68,497482.54,5405494.22,14.40,24.9,88.85,358.7359,4.00,0.0,308.0,30.0
WF-5-ZX69,497507.54,5405494.22,14.05,24.9,87.67,362.9639,4.00,0.0,308.0,30.0
WF-5-ZX70,497532.54,5405494.22,13.65,24.9,86.39,367.6944,4.00,0.0,308.0,30.0
WF-5-ZX71,497557.54,5405494.22,13.22,24.9,85.06,372.6434,4.00,0.0,308.0,30.0
WF-5-ZX72,497582.54,5405494.22,12.80,24.9,83.73,377.5923,4.00,0.0,308.0,30.0
WF-5-ZX73,497607.54,5405494.22,12.36,25.0,82.41,382.6419,4.00,0.0,308.0,30.0
WF-5-ZX74,497632.54,5405494.22,11.91,25.0,81.08,387.6917,4.00,0.0,308.0,30.0
WF-5-ZX75,497657.54,5405494.22,11.50,25.0,79.87,392.3318,4.00,0.0,308.0,30.0
WF-5-ZX76,497682.54,5405494.22,11.18,25.0,78.91,396.0094,4.00,0.0,308.0,30.0
WF-5-ZX77,497707.54,5405494.22,10.85,25.0,77.95,399.6870,4.00,0.0,308.0,30.0
WF-5-ZX78,497732.54,5405494.22,10.69,25.0,77.48,401.5182,4.00,0.0,308.0,30.0
WF-5-ZX79,497757.54,5405494.22,10.64,25.0,77.34,402.1153,4.00,0.0,308.0,30.0
WF-5-ZX80,497782.54,5405494.22,10.59,25.0,77.19,402.7123,4.00,0.0,308.0,30.0
WF-5-ZX81,497807.54,5405494.22,10.80,25.0,77.81,400.4437,4.00,0.0,308.0,30.0
WF-5-ZX82,497832.54,5405494.22,11.03,25.0,78.51,397.8572,4.00,0.0,308.0,30.0
WF-5-ZX83,497857.54,5405494.22,11.30,25.0,79.29,394.9805,4.00,0.0,308.0,30.0
WF-5-ZX84,497882.54,5405494.22,11.69,25.0,80.39,390.9499,4.00,0.0,308.0,30.0
WF-5-ZX85,497907.54,5405494.22,12.07,25.0,81.49,386.9193,4.00,0.0,308.0,30.0
WF-5-ZX86,497932.54,5405494.22,12.46,25.0,82.59,382.9632,4.00,0.0,308.0,30.0
WF-5-ZX87,497957.54,5405494.22,12.85,25.0,83.68,379.0812,4.00,0.0,308.0,30.0
WF-5-ZX88,497982.54,5405494.22,13.25,25.0,84.77,375.1991,4.00,0.0,308.0,30.0
WF-5-ZX89,498007.54,5405494.22,13.62,25.0,85.74,371.8726,4.00,0.0,308.0,30.0
WF-5-ZX90,498032.54,5405494.22,13.99,25.0,86.68,368.6827,4.00,0.0,308.0,30.0
WF-5-ZX91,498057.54,5405494.22,14.35,25.0,87.61,365.5612,4.00,0.0,308.0,30.0
WF-5-ZX92,498082.54,5405494.22,14.69,24.9,88.43,363.0331,4.00,0.0,308.0,30.0
WF-5-ZX93,498107.54,5405494.22,15.03,24.9,89.25,360.5051,4.00,0.0,308.0,30.0
WF-5-ZX94,498132.54,5405494.22,15.36,24.9,90.04,358.1906,4.00,0.0,308.0,30.0
WF-5-ZX95,498157.54,5405494.22,15.69,24.9,90.80,356.1911,4.00,0.0,308.0,30.0
WF-5-ZX96,498182.54,5405494.22,16.01,24.9,91.55,354.1915,4.00,0.0,308.0,30.0
WF-5-ZX97,498207.54,5405494.22,16.33,24.9,92.31,352.5066,4.00,0.0,308.0,30.0
WF-5-ZX98,498232.54,5405494.22,16.64,24.9,93.06,350.9535,4.00,0.0,308.0,30.0
WF-5-ZX99,498257.54,5405494.22,16.95,24.9,93.82,349.4027,4.00,0.0,308.0,30.0
WF-5-ZX100,498282.54,5405494.22,17.25,24.9,94.62,348.2749,4.00,0.0,308.0,30.0
WF-5-ZX101,498307.54,5405494.22,17.55,24.9,95.43,347.1470,4.00,0.0,308.0,30.0
WF-5-ZX102,498332.54,5405494.22,17.84,24.9,96.26,346.1566,4.00,0.0,308.0,30.0
WF-5-ZX103,498357.54,5405494.22,18.12,24.9,97.16,345.4772,4.00,0.0,308.0,30.0
WF-5-ZX104,498382.54,5405494.22,18.40,24.9,98.06,344.7979,4.00,0.0,308.0,30.0
WF-5-ZX105,498407.54,5405494.22,18.67,24.9,99.05,344.4245,4.00,0.0,308.0,30.0
WF-5-ZX106,498432.54,5405494.22,18.92,24.9,100.10,344.2491,4.00,0.0,308.0,30.0
WF-5-ZX107,498457.54,5405494.22,19.17,24.9,101.15,344.0737,4.00,0.0,308.0,30.0
WF-5-ZX108,498482.54,5405494.22,19.39,25.0,102.37,344.4257,4.00,0.0,308.0,30.0
WF-5-ZX109,498507.54,5405494.22,19.60,25.0,103.61,344.8313,4.00,0.0,308.0,30.0
WF-5-ZX110,498532.54,5405494.22,19.81,25.0,104.90,345.3731,4.00,0.0,308.0,30.0
WF-5-ZX111,498557.54,5405494.22,19.96,25.0,106.36,346.4318,4.00,0.0,308.0,30.0
WF-5-ZX112,498582.54,5405494.22,20.12,25.0,107.82,347.4905,4.00,0.0,308.0,30.0
WF-5-ZX113,498607.54,5405494.22,20.23,25.0,109.38,348.8803,4.00,0.0,308.0,30.0
WF-5-ZX114,498632.54,5405494.22,20.31,25.0,111.03,350.5890,4.00,0.0,308.0,30.0
WF-5-ZX115,498657.54,5405494.22,20.38,25.0,112.68,352.2976,4.00,0.0,308.0,30.0
WF-5-ZX116,498682.54,5405494.22,20.39,25.0,114.37,354.3574,4.00,0.0,308.0,30.0
WF-5-ZX117,498707.54,5405494.22,20.38,25.0,116.06,356.4993,4.00,0.0,308.0,30.0
